PIXid
Phototubes (PMPIX). For each we have 
   -the telescope identification number
   -the pixel identification number 
   -the pixel shape (1=circular, 2=hexagonal, 3=square)
   -orientation angle(degrees). If 0.0, polygon side perpendicular
    to the y-axis
   -the X position coordinate in the focal plane in mm
   -the Y position coordinate in the focal plane in mm
	Camera coordinates are such that increasing X corresponds to 
	going WEST when telescope is pointing SOUTH. Increasing Y 
	corresponds to increasing elevation.
   -the PMT Radius in mm
	The PMT radius really is the radius of the sensitive area (Radius of 
	the light cone input for example).
   -the geometrical efficiency which may be used to include the effects 
	of light cone loss. 
   -the quantum efficiency identification number to be used for that tube. 
   -the single photoelectron signal relative amplitude fluctuation. 
   -the signal rize time in nanosecondes
   -the signal fall time  in nanosecondes
   -the RC coupling time constant in nanosecondes
   -the bellongin of the channel to the trigger (1 if it bellongs, 
	0 other wise)
   -a flag indicating if the pixel should be used in the analysis(1) or not(0)
   -a time offset in nanosecond. It measures how late the pulse is locate in 
       the stack for each channel. the analysis and the simulation search 
       for the smalles non negative value and subtract it from all the other 
       to apply a relative correction.
   -a relative gain factor to account for the imperfect gain flat fielding. 
    In the anlysis, each pixel value is multiplied by this number while 
    in the simulation pulse amplitudes are divided by this number.

(JH) effective tube radius of 12.3mm (mean of ~20 values) measured by Purdue
(JH) Assume 100% geometrical efficiency over this area, then 50% out to 15.5mm
(JH) gives overall efficiency of 81%. This is a guess.

(GM) single pe values (amplitude fluctuations, rise and fall times)
(GM) according to calibration note from Jamie and Gernot (ELOG 720)

* PMPIX 1 378 1 0.0	   -109.90	    299.13 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 379 1 0.0	    -78.50	    299.13 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 380 1 0.0	    -47.10	    299.13 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 381 1 0.0	    -15.70	    299.13 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 382 1 0.0	     15.70	    299.13 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 383 1 0.0	     47.10	    299.13 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 384 1 0.0	     78.50	    299.13 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 385 1 0.0	    109.90	    299.13 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 386 1 0.0	    141.30	    299.13 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 387 1 0.0	    172.70	    299.13 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 388 1 0.0	    188.40	    271.93 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 389 1 0.0	    204.10	    244.74 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 390 1 0.0	    219.80	    217.55 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 391 1 0.0	    235.50	    190.35 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 392 1 0.0	    251.20	    163.16 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 393 1 0.0	    266.90	    135.97 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 394 1 0.0	    282.60	    108.77 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 395 1 0.0	    298.30	     81.58 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 396 1 0.0	    314.00	     54.39 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 397 1 0.0	    329.70	     27.19 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 398 1 0.0	    361.10	    -27.19 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 399 1 0.0	    345.40	    -54.39 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 400 1 0.0	    329.70	    -81.58 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 401 1 0.0	    314.00	   -108.77 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 402 1 0.0	    298.30	   -135.97 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 403 1 0.0	    282.60	   -163.16 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 404 1 0.0	    266.90	   -190.35 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 405 1 0.0	    251.20	   -217.55 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 406 1 0.0	    235.50	   -244.74 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 407 1 0.0	    219.80	   -271.93 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 408 1 0.0	    204.10	   -299.13 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 409 1 0.0	    157.00	   -326.32 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 410 1 0.0	    125.60	   -326.32 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 411 1 0.0	     94.20	   -326.32 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 412 1 0.0	     62.80	   -326.32 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 413 1 0.0	     31.40	   -326.32 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 414 1 0.0	      0.00	   -326.32 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 415 1 0.0	    -31.40	   -326.32 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 416 1 0.0	    -62.80	   -326.32 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 417 1 0.0	    -94.20	   -326.32 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 418 1 0.0	   -125.60	   -326.32 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 419 1 0.0	   -157.00	   -326.32 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 420 1 0.0	   -204.10	   -299.13 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 421 1 0.0	   -219.80	   -271.93 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 422 1 0.0	   -235.50	   -244.74 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 423 1 0.0	   -251.20	   -217.55 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 424 1 0.0	   -266.90	   -190.35 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 425 1 0.0	   -282.60	   -163.16 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 426 1 0.0	   -298.30	   -135.97 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 427 1 0.0	   -314.00	   -108.77 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 428 1 0.0	   -329.70	    -81.58 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 429 1 0.0	   -345.40	    -54.39 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 430 1 0.0	   -361.10	    -27.19 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 431 1 0.0	   -361.10	     27.19 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 432 1 0.0	   -345.40	     54.39 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 433 1 0.0	   -329.70	     81.58 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 434 1 0.0	   -314.00	    108.77 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 435 1 0.0	   -298.30	    135.97 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 436 1 0.0	   -282.60	    163.16 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 437 1 0.0	   -266.90	    190.35 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 438 1 0.0	   -251.20	    217.55 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 439 1 0.0	   -235.50	    244.74 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 440 1 0.0	   -219.80	    271.93 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 441 1 0.0	   -204.10	    299.13 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 442 1 0.0	   -157.00	    326.32 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 443 1 0.0	   -125.60	    326.32 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 444 1 0.0	    -94.20	    326.32 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 445 1 0.0	    -62.80	    326.32 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 446 1 0.0	    -31.40	    326.32 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 447 1 0.0	     -0.00	    326.32 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 448 1 0.0	     31.40	    326.32 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 449 1 0.0	     62.80	    326.32 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 450 1 0.0	     94.20	    326.32 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 451 1 0.0	    125.60	    326.32 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 452 1 0.0	    157.00	    326.32 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 453 1 0.0	    204.10	    299.13 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 454 1 0.0	    219.80	    271.93 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 455 1 0.0	    235.50	    244.74 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 456 1 0.0	    251.20	    217.55 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 457 1 0.0	    266.90	    190.35 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 458 1 0.0	    282.60	    163.16 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 459 1 0.0	    298.30	    135.97 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 460 1 0.0	    314.00	    108.77 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 461 1 0.0	    329.70	     81.58 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 462 1 0.0	    345.40	     54.39 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 463 1 0.0	    361.10	     27.19 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 464 1 0.0	    345.40	   -108.77 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 465 1 0.0	    329.70	   -135.97 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 466 1 0.0	    314.00	   -163.16 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 467 1 0.0	    298.30	   -190.35 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 468 1 0.0	    282.60	   -217.55 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 469 1 0.0	    266.90	   -244.74 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 470 1 0.0	     78.50	   -353.51 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 471 1 0.0	     47.10	   -353.51 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 472 1 0.0	     15.70	   -353.51 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 473 1 0.0	    -15.70	   -353.51 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 474 1 0.0	    -47.10	   -353.51 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 475 1 0.0	    -78.50	   -353.51 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 476 1 0.0	   -266.90	   -244.74 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 477 1 0.0	   -282.60	   -217.55 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 478 1 0.0	   -298.30	   -190.35 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 479 1 0.0	   -314.00	   -163.16 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 480 1 0.0	   -329.70	   -135.97 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 481 1 0.0	   -345.40	   -108.77 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 482 1 0.0	   -345.40	    108.77 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 483 1 0.0	   -329.70	    135.97 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 484 1 0.0	   -314.00	    163.16 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 485 1 0.0	   -298.30	    190.35 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 486 1 0.0	   -282.60	    217.55 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 487 1 0.0	   -266.90	    244.74 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 488 1 0.0	    -78.50	    353.51 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 489 1 0.0	    -47.10	    353.51 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 490 1 0.0	    -15.70	    353.51 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 491 1 0.0	     15.70	    353.51 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 492 1 0.0	     47.10	    353.51 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 493 1 0.0	     78.50	    353.51 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 494 1 0.0	    266.90	    244.74 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 495 1 0.0	    282.60	    217.55 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 496 1 0.0	    298.30	    190.35 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 497 1 0.0	    314.00	    163.16 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 498 1 0.0	    329.70	    135.97 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0
* PMPIX 1 499 1 0.0	    345.40	    108.77 14.0 1.00 1 0.44 4.0 65.0 0.000 1  1   0.0   1.0

